alert_id,timestamp,month,source,rule_name,severity,mitre_tactic,disposition,escalated_to_incident,analyst,shift
ALT-002976,2026-08-17 09:00:28,2026-08,Email-GW,Phishing URL,Low,Execution,Duplicate,No,n.akter,Morning
ALT-002974,2026-08-17 09:07:36,2026-08,SIEM,Brute-force logon burst,Medium,Execution,False Positive,No,r.islam,Morning
ALT-002961,2026-08-17 09:21:31,2026-08,Firewall,DNS tunneling pattern,Low,Execution,False Positive,No,s.khatun,Morning
ALT-002969,2026-08-17 09:43:24,2026-08,SIEM,Impossible travel,Critical,Execution,False Positive,No,t.begum,Morning
ALT-002968,2026-08-17 09:44:23,2026-08,SIEM,Brute-force logon burst,Low,Command and Control,False Positive,No,m.hasan,Morning
ALT-002975,2026-08-17 11:03:20,2026-08,SIEM,Impossible travel,Low,Exfiltration,False Positive,No,t.begum,Morning
ALT-002960,2026-08-17 11:08:11,2026-08,SIEM,Mass file download,Low,Command and Control,False Positive,No,m.hasan,Morning
ALT-002958,2026-08-17 11:10:07,2026-08,EDR,LOLBin execution,Medium,Privilege Escalation,False Positive,No,s.khatun,Morning
ALT-002972,2026-08-17 13:19:25,2026-08,SIEM,Brute-force logon burst,Medium,Impact,True Positive,Yes,a.rahman,Morning
ALT-002964,2026-08-17 14:43:49,2026-08,WAF,Path traversal,Medium,Initial Access,False Positive,No,r.islam,Evening
ALT-002967,2026-08-17 15:08:32,2026-08,Email-GW,Malicious attachment,Low,Execution,Benign True Positive,No,n.akter,Evening
ALT-002971,2026-08-17 15:14:09,2026-08,CASB,OAuth grant to risky app,Low,Initial Access,False Positive,No,t.begum,Evening
ALT-002962,2026-08-17 15:48:01,2026-08,SIEM,Audit log cleared,Low,Collection,True Positive,No,m.hasan,Evening
ALT-002973,2026-08-17 16:09:56,2026-08,SIEM,Brute-force logon burst,Low,Exfiltration,Benign True Positive,No,s.khatun,Evening
ALT-002966,2026-08-17 16:51:19,2026-08,EDR,Ransomware canary file,Medium,Defense Evasion,True Positive,Yes,r.islam,Evening
ALT-002959,2026-08-17 17:46:37,2026-08,Firewall,Geo-blocked destination,Low,Credential Access,False Positive,No,m.hasan,Evening
ALT-002992,2026-08-18 05:47:08,2026-08,EDR,LOLBin execution,Low,Exfiltration,Duplicate,No,a.rahman,Night
ALT-002981,2026-08-18 07:11:17,2026-08,IDS,Nmap scan,Medium,Lateral Movement,True Positive,Yes,a.rahman,Morning
ALT-002986,2026-08-18 08:08:44,2026-08,EDR,LOLBin execution,Medium,Discovery,True Positive,Yes,n.akter,Morning
ALT-002991,2026-08-18 09:07:20,2026-08,Firewall,Inbound port scan,Medium,Impact,Duplicate,No,s.khatun,Morning
ALT-002980,2026-08-18 09:13:26,2026-08,Firewall,Tor exit node traffic,High,Collection,False Positive,No,t.begum,Morning
ALT-002982,2026-08-18 09:47:31,2026-08,CASB,Mass external share,Low,Exfiltration,False Positive,No,m.hasan,Morning
ALT-002990,2026-08-18 11:06:31,2026-08,Firewall,Inbound port scan,Medium,Defense Evasion,True Positive,Yes,t.begum,Morning
ALT-002983,2026-08-18 12:01:25,2026-08,EDR,Suspicious PowerShell,Critical,Lateral Movement,True Positive,Yes,a.rahman,Morning
ALT-002993,2026-08-18 13:16:46,2026-08,EDR,Ransomware canary file,Low,Impact,Benign True Positive,No,s.khatun,Morning
ALT-002977,2026-08-18 16:02:10,2026-08,EDR,Ransomware canary file,Medium,Execution,Benign True Positive,No,m.hasan,Evening
ALT-002987,2026-08-18 16:50:31,2026-08,Firewall,Outbound to known C2,Medium,Execution,False Positive,No,r.islam,Evening
ALT-002985,2026-08-18 17:44:42,2026-08,EDR,Process hollowing,Medium,Execution,Benign True Positive,No,a.rahman,Evening
ALT-002988,2026-08-18 18:13:47,2026-08,IDS,SMB lateral movement,High,Privilege Escalation,False Positive,No,a.rahman,Evening
ALT-002978,2026-08-18 18:23:29,2026-08,EDR,Process hollowing,Low,Privilege Escalation,False Positive,No,s.khatun,Evening
ALT-002979,2026-08-18 19:41:33,2026-08,WAF,SQL injection attempt,Low,Persistence,True Positive,No,m.hasan,Evening
ALT-002984,2026-08-18 19:50:17,2026-08,Email-GW,Malicious attachment,Low,Credential Access,False Positive,No,a.rahman,Evening
ALT-002989,2026-08-18 22:52:21,2026-08,WAF,SQL injection attempt,Medium,Lateral Movement,True Positive,Yes,n.akter,Night
ALT-003008,2026-08-19 06:45:01,2026-08,Email-GW,Phishing URL,Medium,Credential Access,False Positive,No,m.hasan,Morning
ALT-002998,2026-08-19 07:17:19,2026-08,IDS,Nmap scan,Medium,Persistence,True Positive,No,m.hasan,Morning
ALT-003009,2026-08-19 08:54:24,2026-08,IDS,SMB lateral movement,Medium,Exfiltration,True Positive,No,n.akter,Morning
ALT-003000,2026-08-19 09:19:44,2026-08,CASB,OAuth grant to risky app,Low,Privilege Escalation,False Positive,No,r.islam,Morning
ALT-002996,2026-08-19 09:46:45,2026-08,SIEM,New privileged account,Medium,Privilege Escalation,True Positive,Yes,a.rahman,Morning
ALT-002995,2026-08-19 12:35:30,2026-08,EDR,Credential dumping tool,Low,Initial Access,True Positive,No,r.islam,Morning
ALT-003001,2026-08-19 12:51:01,2026-08,EDR,Unsigned driver load,Low,Credential Access,True Positive,No,m.hasan,Morning
ALT-003004,2026-08-19 13:50:28,2026-08,SIEM,Impossible travel,Medium,Discovery,True Positive,No,m.hasan,Morning
ALT-003006,2026-08-19 13:52:02,2026-08,SIEM,Brute-force logon burst,Medium,Discovery,True Positive,Yes,r.islam,Morning
ALT-003003,2026-08-19 14:16:19,2026-08,CASB,SaaS impossible travel,Medium,Persistence,False Positive,No,r.islam,Evening
ALT-003005,2026-08-19 14:18:26,2026-08,EDR,Process hollowing,Medium,Impact,True Positive,No,a.rahman,Evening
ALT-003007,2026-08-19 14:25:07,2026-08,SIEM,Mass file download,High,Discovery,Benign True Positive,No,m.hasan,Evening
ALT-003002,2026-08-19 14:36:31,2026-08,EDR,Process hollowing,Medium,Lateral Movement,Benign True Positive,No,r.islam,Evening
ALT-002999,2026-08-19 15:21:17,2026-08,Firewall,DNS tunneling pattern,High,Credential Access,False Positive,No,m.hasan,Evening
ALT-002994,2026-08-19 19:13:46,2026-08,IDS,EternalBlue exploit,Medium,Credential Access,True Positive,No,t.begum,Evening
ALT-002997,2026-08-19 20:03:53,2026-08,Firewall,DNS tunneling pattern,Medium,Command and Control,True Positive,No,r.islam,Evening
ALT-003023,2026-08-20 00:05:12,2026-08,WAF,Path traversal,Medium,Exfiltration,True Positive,No,s.khatun,Night
ALT-003012,2026-08-20 01:59:21,2026-08,EDR,LOLBin execution,Low,Command and Control,Benign True Positive,No,n.akter,Night
ALT-003016,2026-08-20 06:24:11,2026-08,Firewall,Geo-blocked destination,Critical,Initial Access,False Positive,No,s.khatun,Morning
ALT-003022,2026-08-20 07:54:33,2026-08,Firewall,Inbound port scan,Low,Lateral Movement,True Positive,No,a.rahman,Morning
ALT-003010,2026-08-20 07:56:19,2026-08,EDR,Credential dumping tool,Low,Privilege Escalation,True Positive,Yes,a.rahman,Morning
ALT-003025,2026-08-20 09:51:04,2026-08,SIEM,New privileged account,Medium,Exfiltration,False Positive,No,m.hasan,Morning
ALT-003019,2026-08-20 10:07:53,2026-08,IDS,EternalBlue exploit,Medium,Impact,False Positive,No,t.begum,Morning
ALT-003021,2026-08-20 11:37:54,2026-08,Email-GW,Business email compromise,Medium,Execution,True Positive,Yes,m.hasan,Morning
ALT-003011,2026-08-20 15:17:22,2026-08,SIEM,Brute-force logon burst,Medium,Discovery,False Positive,No,n.akter,Evening
ALT-003020,2026-08-20 15:18:48,2026-08,EDR,Ransomware canary file,Low,Lateral Movement,False Positive,No,s.khatun,Evening
ALT-003018,2026-08-20 15:31:47,2026-08,EDR,LOLBin execution,High,Privilege Escalation,False Positive,No,n.akter,Evening
ALT-003024,2026-08-20 16:17:32,2026-08,EDR,Process hollowing,Medium,Impact,True Positive,No,m.hasan,Evening
ALT-003014,2026-08-20 16:53:36,2026-08,SIEM,Audit log cleared,Medium,Privilege Escalation,True Positive,No,r.islam,Evening
ALT-003017,2026-08-20 17:01:20,2026-08,Firewall,Inbound port scan,Low,Discovery,True Positive,No,t.begum,Evening
ALT-003013,2026-08-20 18:11:01,2026-08,Firewall,Geo-blocked destination,Low,Command and Control,False Positive,No,a.rahman,Evening
ALT-003015,2026-08-20 20:00:32,2026-08,SIEM,Audit log cleared,Medium,Initial Access,True Positive,No,r.islam,Evening
ALT-003028,2026-08-21 06:09:56,2026-08,SIEM,Brute-force logon burst,Low,Discovery,Benign True Positive,No,s.khatun,Morning
ALT-003026,2026-08-21 08:01:51,2026-08,WAF,SQL injection attempt,Low,Initial Access,True Positive,No,m.hasan,Morning
ALT-003031,2026-08-21 08:45:35,2026-08,SIEM,Impossible travel,Low,Defense Evasion,False Positive,No,s.khatun,Morning
ALT-003027,2026-08-21 08:50:36,2026-08,Email-GW,Phishing URL,Low,Execution,False Positive,No,n.akter,Morning
ALT-003042,2026-08-21 09:05:28,2026-08,EDR,Suspicious PowerShell,Low,Impact,False Positive,No,r.islam,Morning
ALT-003039,2026-08-21 10:17:24,2026-08,SIEM,Impossible travel,Low,Execution,False Positive,No,s.khatun,Morning
ALT-003038,2026-08-21 10:42:23,2026-08,IDS,Nmap scan,High,Defense Evasion,True Positive,Yes,r.islam,Morning
ALT-003043,2026-08-21 12:47:22,2026-08,Email-GW,Spoofed internal sender,Low,Discovery,False Positive,No,s.khatun,Morning
ALT-003033,2026-08-21 12:50:30,2026-08,Email-GW,Spoofed internal sender,Low,Collection,False Positive,No,r.islam,Morning
ALT-003029,2026-08-21 13:47:42,2026-08,Firewall,DNS tunneling pattern,Low,Command and Control,False Positive,No,s.khatun,Morning
ALT-003041,2026-08-21 14:03:28,2026-08,EDR,Ransomware canary file,Low,Execution,Benign True Positive,No,s.khatun,Evening
ALT-003035,2026-08-21 14:41:31,2026-08,CASB,Mass external share,Low,Discovery,False Positive,No,s.khatun,Evening
ALT-003032,2026-08-21 15:35:39,2026-08,Email-GW,Spoofed internal sender,Low,Persistence,True Positive,No,t.begum,Evening
ALT-003037,2026-08-21 15:45:25,2026-08,EDR,Suspicious PowerShell,Low,Defense Evasion,True Positive,Yes,t.begum,Evening
ALT-003036,2026-08-21 16:12:06,2026-08,SIEM,Brute-force logon burst,Medium,Execution,Duplicate,No,s.khatun,Evening
ALT-003034,2026-08-21 17:40:09,2026-08,IDS,Nmap scan,Medium,Initial Access,False Positive,No,n.akter,Evening
ALT-003030,2026-08-21 18:53:56,2026-08,Email-GW,Malicious attachment,Low,Privilege Escalation,True Positive,No,s.khatun,Evening
ALT-003040,2026-08-21 19:01:38,2026-08,Firewall,Inbound port scan,Low,Defense Evasion,Duplicate,No,m.hasan,Evening
ALT-003044,2026-08-21 19:03:15,2026-08,Firewall,Tor exit node traffic,Low,Lateral Movement,True Positive,No,m.hasan,Evening
ALT-003046,2026-08-22 08:08:44,2026-08,Firewall,Geo-blocked destination,Medium,Execution,False Positive,No,n.akter,Morning
ALT-003047,2026-08-22 10:29:54,2026-08,EDR,Ransomware canary file,High,Discovery,True Positive,Yes,n.akter,Morning
ALT-003045,2026-08-22 11:06:45,2026-08,Firewall,Inbound port scan,Critical,Lateral Movement,False Positive,No,s.khatun,Morning
ALT-003048,2026-08-23 06:16:30,2026-08,Email-GW,Spoofed internal sender,Low,Credential Access,False Positive,No,s.khatun,Morning
ALT-003050,2026-08-23 10:28:16,2026-08,SIEM,Audit log cleared,Medium,Defense Evasion,False Positive,No,m.hasan,Morning
ALT-003049,2026-08-23 19:50:02,2026-08,WAF,XSS attempt,Low,Defense Evasion,False Positive,No,n.akter,Evening
ALT-003061,2026-08-24 00:24:39,2026-08,EDR,Credential dumping tool,Medium,Defense Evasion,False Positive,No,t.begum,Night
ALT-003069,2026-08-24 03:15:39,2026-08,SIEM,Logon from disabled account,Low,Command and Control,True Positive,No,s.khatun,Night
ALT-003062,2026-08-24 05:31:03,2026-08,SIEM,Brute-force logon burst,Low,Collection,False Positive,No,a.rahman,Night
ALT-003065,2026-08-24 08:37:03,2026-08,EDR,Credential dumping tool,Low,Privilege Escalation,False Positive,No,s.khatun,Morning
ALT-003059,2026-08-24 10:58:55,2026-08,SIEM,Mass file download,High,Privilege Escalation,False Positive,No,m.hasan,Morning
ALT-003064,2026-08-24 11:30:19,2026-08,Email-GW,Spoofed internal sender,Medium,Defense Evasion,True Positive,No,a.rahman,Morning
ALT-003060,2026-08-24 11:31:52,2026-08,EDR,Credential dumping tool,Medium,Exfiltration,True Positive,No,t.begum,Morning
ALT-003052,2026-08-24 11:59:57,2026-08,EDR,Unsigned driver load,Medium,Discovery,False Positive,No,m.hasan,Morning
ALT-003057,2026-08-24 12:00:29,2026-08,EDR,LOLBin execution,High,Collection,True Positive,Yes,m.hasan,Morning
ALT-003055,2026-08-24 12:44:16,2026-08,WAF,XSS attempt,Medium,Defense Evasion,False Positive,No,n.akter,Morning
ALT-003068,2026-08-24 13:28:48,2026-08,EDR,Unsigned driver load,Medium,Impact,True Positive,Yes,n.akter,Morning
ALT-003067,2026-08-24 14:38:05,2026-08,EDR,Process hollowing,Low,Execution,False Positive,No,a.rahman,Evening
ALT-003056,2026-08-24 15:06:32,2026-08,EDR,Suspicious PowerShell,Low,Impact,Benign True Positive,No,s.khatun,Evening
ALT-003051,2026-08-24 15:18:44,2026-08,SIEM,Brute-force logon burst,Medium,Defense Evasion,Benign True Positive,No,m.hasan,Evening
ALT-003054,2026-08-24 15:30:23,2026-08,IDS,SMB lateral movement,Low,Privilege Escalation,False Positive,No,n.akter,Evening
ALT-003053,2026-08-24 16:03:35,2026-08,Firewall,Inbound port scan,Low,Persistence,True Positive,No,a.rahman,Evening
ALT-003063,2026-08-24 16:10:38,2026-08,SIEM,New privileged account,Low,Persistence,Duplicate,No,t.begum,Evening
ALT-003070,2026-08-24 16:37:59,2026-08,Firewall,DNS tunneling pattern,Low,Discovery,True Positive,No,t.begum,Evening
ALT-003066,2026-08-24 17:10:50,2026-08,SIEM,Logon from disabled account,Low,Discovery,False Positive,No,m.hasan,Evening
ALT-003058,2026-08-24 19:33:45,2026-08,Email-GW,Spoofed internal sender,Low,Persistence,True Positive,No,m.hasan,Evening
ALT-003076,2026-08-25 08:36:52,2026-08,Firewall,Geo-blocked destination,Low,Collection,False Positive,No,t.begum,Morning
ALT-003075,2026-08-25 08:48:36,2026-08,IDS,Nmap scan,Medium,Credential Access,True Positive,No,n.akter,Morning
ALT-003085,2026-08-25 09:25:35,2026-08,WAF,Web shell upload,Low,Defense Evasion,False Positive,No,n.akter,Morning
ALT-003084,2026-08-25 09:33:57,2026-08,IDS,Cobalt Strike beacon,Low,Lateral Movement,Benign True Positive,No,s.khatun,Morning
ALT-003080,2026-08-25 09:36:00,2026-08,SIEM,Brute-force logon burst,Medium,Initial Access,Benign True Positive,No,m.hasan,Morning
ALT-003071,2026-08-25 09:48:14,2026-08,WAF,XSS attempt,Medium,Exfiltration,True Positive,No,s.khatun,Morning
ALT-003081,2026-08-25 11:04:43,2026-08,SIEM,Brute-force logon burst,High,Lateral Movement,False Positive,No,s.khatun,Morning
ALT-003086,2026-08-25 12:20:47,2026-08,CASB,OAuth grant to risky app,Low,Initial Access,True Positive,No,r.islam,Morning
ALT-003082,2026-08-25 12:47:20,2026-08,Email-GW,Malicious attachment,Low,Persistence,True Positive,No,a.rahman,Morning
ALT-003083,2026-08-25 13:09:03,2026-08,EDR,Credential dumping tool,High,Credential Access,True Positive,Yes,n.akter,Morning
ALT-003078,2026-08-25 14:00:09,2026-08,WAF,XSS attempt,Medium,Command and Control,True Positive,No,t.begum,Evening
ALT-003079,2026-08-25 14:01:57,2026-08,EDR,Credential dumping tool,Low,Impact,False Positive,No,r.islam,Evening
ALT-003072,2026-08-25 14:18:03,2026-08,SIEM,Mass file download,Low,Defense Evasion,False Positive,No,n.akter,Evening
ALT-003074,2026-08-25 14:20:45,2026-08,Email-GW,Spoofed internal sender,High,Impact,True Positive,Yes,t.begum,Evening
ALT-003073,2026-08-25 14:41:29,2026-08,Firewall,Outbound to known C2,Medium,Exfiltration,True Positive,No,m.hasan,Evening
ALT-003077,2026-08-25 16:07:24,2026-08,SIEM,Logon from disabled account,Medium,Privilege Escalation,False Positive,No,n.akter,Evening
ALT-003095,2026-08-26 07:50:57,2026-08,Firewall,DNS tunneling pattern,Low,Discovery,True Positive,No,r.islam,Morning
ALT-003099,2026-08-26 08:28:20,2026-08,WAF,SQL injection attempt,Medium,Collection,Benign True Positive,No,s.khatun,Morning
ALT-003102,2026-08-26 09:09:39,2026-08,SIEM,Impossible travel,Low,Initial Access,True Positive,No,t.begum,Morning
ALT-003089,2026-08-26 10:11:51,2026-08,SIEM,New privileged account,Low,Defense Evasion,False Positive,No,a.rahman,Morning
ALT-003104,2026-08-26 10:29:09,2026-08,EDR,Process hollowing,High,Defense Evasion,Benign True Positive,No,m.hasan,Morning
ALT-003097,2026-08-26 11:49:10,2026-08,EDR,Ransomware canary file,Medium,Impact,False Positive,No,s.khatun,Morning
ALT-003100,2026-08-26 11:55:10,2026-08,IDS,EternalBlue exploit,Medium,Collection,False Positive,No,s.khatun,Morning
ALT-003098,2026-08-26 12:20:02,2026-08,SIEM,Impossible travel,Medium,Defense Evasion,False Positive,No,a.rahman,Morning
ALT-003101,2026-08-26 13:39:36,2026-08,EDR,Unsigned driver load,High,Initial Access,True Positive,Yes,s.khatun,Morning
ALT-003093,2026-08-26 14:31:31,2026-08,EDR,Process hollowing,Low,Exfiltration,Benign True Positive,No,m.hasan,Evening
ALT-003105,2026-08-26 15:22:40,2026-08,Firewall,DNS tunneling pattern,Low,Discovery,False Positive,No,m.hasan,Evening
ALT-003090,2026-08-26 15:38:32,2026-08,EDR,LOLBin execution,Low,Exfiltration,True Positive,No,t.begum,Evening
ALT-003103,2026-08-26 16:09:47,2026-08,EDR,Credential dumping tool,Medium,Lateral Movement,True Positive,Yes,r.islam,Evening
ALT-003096,2026-08-26 17:23:47,2026-08,SIEM,Audit log cleared,High,Credential Access,True Positive,Yes,s.khatun,Evening
ALT-003092,2026-08-26 17:28:49,2026-08,EDR,Ransomware canary file,Medium,Impact,False Positive,No,a.rahman,Evening
ALT-003088,2026-08-26 17:29:17,2026-08,EDR,LOLBin execution,Low,Initial Access,False Positive,No,a.rahman,Evening
ALT-003094,2026-08-26 20:47:52,2026-08,IDS,Cobalt Strike beacon,Low,Impact,True Positive,Yes,a.rahman,Evening
ALT-003091,2026-08-26 22:15:28,2026-08,Firewall,Tor exit node traffic,Critical,Impact,True Positive,Yes,a.rahman,Night
ALT-003087,2026-08-26 22:59:00,2026-08,Firewall,Tor exit node traffic,Medium,Execution,False Positive,No,t.begum,Night
ALT-003113,2026-08-27 07:28:28,2026-08,IDS,Cobalt Strike beacon,Medium,Impact,True Positive,No,t.begum,Morning
ALT-003111,2026-08-27 07:54:45,2026-08,EDR,Credential dumping tool,Low,Command and Control,True Positive,No,t.begum,Morning
ALT-003116,2026-08-27 09:39:25,2026-08,WAF,SQL injection attempt,Low,Command and Control,True Positive,No,r.islam,Morning
ALT-003118,2026-08-27 10:38:36,2026-08,WAF,Web shell upload,Low,Initial Access,True Positive,No,r.islam,Morning
ALT-003109,2026-08-27 12:05:53,2026-08,EDR,Ransomware canary file,Low,Defense Evasion,Benign True Positive,No,a.rahman,Morning
ALT-003119,2026-08-27 12:06:14,2026-08,CASB,OAuth grant to risky app,Low,Initial Access,False Positive,No,t.begum,Morning
ALT-003107,2026-08-27 12:49:54,2026-08,Email-GW,Malicious attachment,Medium,Impact,True Positive,Yes,s.khatun,Morning
ALT-003117,2026-08-27 13:19:27,2026-08,EDR,Suspicious PowerShell,High,Lateral Movement,False Positive,No,n.akter,Morning
ALT-003110,2026-08-27 13:28:57,2026-08,IDS,EternalBlue exploit,Medium,Credential Access,Benign True Positive,No,t.begum,Morning
ALT-003115,2026-08-27 14:21:41,2026-08,Email-GW,Business email compromise,High,Defense Evasion,True Positive,Yes,n.akter,Evening
ALT-003121,2026-08-27 14:43:17,2026-08,Email-GW,Business email compromise,Medium,Defense Evasion,Benign True Positive,No,t.begum,Evening
ALT-003112,2026-08-27 15:39:02,2026-08,Email-GW,Malicious attachment,High,Credential Access,True Positive,Yes,a.rahman,Evening
ALT-003108,2026-08-27 17:01:49,2026-08,EDR,Ransomware canary file,Medium,Command and Control,True Positive,No,n.akter,Evening
ALT-003106,2026-08-27 17:16:19,2026-08,SIEM,New privileged account,Low,Defense Evasion,True Positive,No,a.rahman,Evening
ALT-003114,2026-08-27 19:50:39,2026-08,Firewall,Tor exit node traffic,Low,Impact,True Positive,No,n.akter,Evening
